account_id,segment,industry,plan_core,addon_finance_active,months_since_finance_activation,invoices_issued_count,nf_issued_count,ap_bills_created,ar_bills_created,bank_reconciliations_run,auto_rules_configured,finance_users_active,logins_total,finance_module_sessions,finance_related_tickets,avg_resolution_time_finance_tickets_min,ticket_topic_top,finance_addon_churned,account_total_churned,nps_finance,mrr_finance,os,browser
ACC-10733,Mid-market,Serviços,Enterprise,false,0,4,2,4,5,1,0,5,8,7,0,26,Bug de fatura,false,false,4,60.47,Windows,Chrome
ACC-10734,SMB,Varejo,Enterprise,false,12,2,1,3,6,2,1,2,6,2,0,36,Integração bancária,false,false,2,104.77,Windows,Chrome
ACC-10735,Enterprise,Varejo,Enterprise,true,6,4,0,3,1,4,1,1,14,3,4,54,Integração bancária,true,false,0,0.00,Windows,Firefox
ACC-10736,Mid-market,Indústria,Starter,true,4,5,3,2,6,3,1,2,12,4,2,32,Integração bancária,false,false,2,56.34,Windows,Chrome
ACC-10737,SMB,Varejo,Starter,false,16,2,4,4,4,3,1,4,11,3,1,26,Dúvida de configuração,false,false,10,149.59,Windows,Firefox
ACC-10738,Mid-market,Varejo,Starter,false,18,8,1,1,5,3,1,1,8,3,1,55,Integração bancária,false,false,6,137.87,Windows,Edge
ACC-10739,SMB,Varejo,Starter,false,7,8,1,9,2,5,0,2,15,2,0,48,Erro NF-e,false,false,7,119.86,Windows,Firefox
ACC-10740,SMB,Serviços,Starter,true,22,2,2,8,3,2,3,1,5,4,2,59,Integração bancária,false,false,2,108.47,Windows,Chrome
ACC-10741,Enterprise,Serviços,Enterprise,false,21,2,3,3,4,2,0,0,10,5,3,31,Erro NF-e,false,false,5,165.41,Windows,Chrome
ACC-10742,SMB,SaaS,Starter,true,18,4,3,2,5,3,1,3,3,6,1,48,Suporte geral,false,false,3,134.22,Windows,Chrome
ACC-10743,Mid-market,Varejo,Pro,false,12,6,3,4,4,1,1,3,9,3,2,19,Dúvida de configuração,false,false,10,78.91,Mac,Edge
ACC-10744,Enterprise,Indústria,Enterprise,false,10,7,1,4,3,1,1,1,7,5,1,49,Integração bancária,false,false,1,71.72,Windows,Chrome
ACC-10745,Mid-market,Varejo,Starter,false,11,1,1,4,3,2,1,0,10,7,1,4,Erro NF-e,false,false,5,54.31,Linux,Chrome
ACC-10746,Mid-market,SaaS,Starter,true,17,4,5,3,5,0,3,3,13,10,0,29,Erro NF-e,false,false,2,108.65,Windows,Chrome
ACC-10747,SMB,Serviços,Starter,true,13,3,5,3,3,2,0,0,6,7,0,57,Integração bancária,false,false,1,228.74,Windows,Chrome
ACC-10748,Enterprise,Varejo,Starter,true,14,7,3,3,9,2,1,0,11,3,0,17,Integração bancária,false,false,8,203.67,Windows,Chrome
ACC-10749,Mid-market,Serviços,Pro,true,2,5,3,6,4,3,1,3,7,4,1,37,Integração bancária,false,false,4,67.58,Mac,Chrome
ACC-10750,Mid-market,SaaS,Pro,true,19,5,4,6,4,3,0,2,10,4,0,21,Erro NF-e,true,false,4,88.29,Mac,Firefox
ACC-10751,Mid-market,Serviços,Pro,false,3,4,1,1,1,6,0,2,7,3,2,31,Erro NF-e,false,false,10,120.84,Windows,Firefox
ACC-10752,SMB,Serviços,Pro,true,1,7,6,2,5,2,2,0,10,2,1,51,Erro NF-e,false,false,2,132.39,Windows,Safari
ACC-10753,SMB,Serviços,Enterprise,false,14,4,2,0,8,2,3,2,12,2,1,35,Suporte geral,false,false,8,0.00,Windows,Firefox
ACC-10754,Mid-market,SaaS,Starter,true,22,1,3,3,3,1,0,0,13,7,1,47,Suporte geral,false,false,10,165.78,Mac,Edge
ACC-10755,SMB,Varejo,Pro,true,4,6,0,2,2,0,1,2,10,7,0,26,Dúvida de configuração,false,false,9,115.27,Mac,Chrome
ACC-10756,Mid-market,Varejo,Pro,false,5,5,1,2,3,2,1,2,12,2,3,28,Integração bancária,false,false,10,165.26,Windows,Safari
ACC-10757,SMB,Varejo,Starter,true,18,7,2,4,3,1,0,1,9,8,1,3,Integração bancária,false,false,4,58.90,Windows,Chrome
ACC-10758,SMB,Serviços,Starter,false,23,10,2,7,6,1,2,5,9,9,0,27,Suporte geral,false,false,4,50.18,Mac,Firefox
ACC-10759,Mid-market,Serviços,Starter,false,4,2,0,3,7,2,2,3,10,6,1,43,Dúvida de configuração,false,false,1,91.54,Linux,Chrome
ACC-10760,SMB,SaaS,Starter,false,17,5,5,4,7,3,2,0,6,1,2,19,Erro NF-e,false,false,7,73.66,Mac,Safari
ACC-10761,Mid-market,Varejo,Starter,true,6,7,0,4,2,3,0,0,11,5,2,30,Erro NF-e,false,false,3,54.12,Windows,Chrome
ACC-10762,SMB,SaaS,Starter,true,4,3,3,0,6,0,0,1,13,5,2,29,Dúvida de configuração,false,false,1,103.32,Windows,Firefox
ACC-10763,Mid-market,Serviços,Starter,false,5,3,3,4,4,3,0,1,11,5,2,36,Integração bancária,false,false,5,73.66,Mac,Chrome
ACC-10764,Enterprise,Serviços,Pro,true,12,6,2,2,7,2,1,4,6,6,1,41,Bug de fatura,false,false,10,66.53,Windows,Chrome
ACC-10765,Mid-market,Indústria,Pro,false,16,6,3,5,3,4,0,2,14,4,3,20,Integração bancária,false,false,5,178.16,Windows,Chrome
ACC-10766,SMB,Varejo,Starter,false,11,7,3,1,4,3,1,2,9,6,0,47,Integração bancária,false,false,10,100.13,Windows,Safari
ACC-10767,Mid-market,Varejo,Pro,true,12,6,5,5,6,2,0,3,6,4,0,37,Erro NF-e,true,false,1,63.38,Linux,Safari
ACC-10768,SMB,Varejo,Enterprise,true,17,6,3,2,7,1,3,3,7,5,0,50,Bug de fatura,false,false,7,0.00,Mac,Chrome
ACC-10769,SMB,SaaS,Enterprise,false,22,3,1,5,3,5,0,1,8,5,0,21,Suporte geral,false,false,9,90.81,Windows,Chrome
ACC-10770,SMB,SaaS,Pro,false,11,4,2,4,4,2,2,4,10,3,1,6,Erro NF-e,true,false,8,156.45,Linux,Chrome
ACC-10771,Mid-market,Varejo,Starter,true,0,8,2,1,3,2,1,3,9,4,2,39,Suporte geral,false,false,4,139.11,Linux,Firefox
ACC-10772,Mid-market,SaaS,Starter,false,9,4,3,2,1,1,1,4,8,3,0,23,Dúvida de configuração,false,false,0,173.96,Windows,Chrome
ACC-10773,SMB,SaaS,Starter,true,20,3,2,4,6,2,3,0,9,3,3,10,Dúvida de configuração,false,false,0,93.71,Mac,Safari
ACC-10774,Mid-market,Serviços,Starter,true,19,1,1,2,5,4,1,5,11,3,0,2,Dúvida de configuração,false,false,4,144.72,Windows,Safari
ACC-10775,SMB,SaaS,Pro,true,7,9,3,0,6,2,2,1,9,5,3,32,Dúvida de configuração,false,false,3,87.54,Windows,Firefox
ACC-10776,SMB,Serviços,Starter,true,6,7,7,2,4,1,2,1,7,7,0,13,Erro NF-e,false,false,10,150.14,Windows,Chrome
ACC-10777,Mid-market,Varejo,Starter,true,7,3,4,4,5,1,1,2,10,1,3,32,Integração bancária,false,true,7,229.65,Windows,Safari
ACC-10778,SMB,Serviços,Enterprise,false,16,9,4,4,4,3,2,2,10,4,2,0,Dúvida de configuração,false,false,2,29.45,Mac,Chrome
ACC-10779,SMB,Varejo,Pro,false,3,6,0,7,4,2,1,4,14,3,1,27,Erro NF-e,false,true,10,145.51,Windows,Firefox
ACC-10780,Mid-market,Varejo,Starter,false,17,5,3,5,2,1,1,4,8,3,2,31,Integração bancária,false,false,3,51.41,Linux,Safari
ACC-10781,SMB,Serviços,Pro,false,16,6,2,1,4,3,3,2,8,3,3,47,Integração bancária,false,false,2,133.22,Windows,Chrome
ACC-10782,Mid-market,Varejo,Pro,false,7,3,2,4,6,4,0,1,13,4,3,35,Erro NF-e,false,false,7,120.89,Mac,Safari
ACC-10783,Mid-market,Indústria,Starter,false,16,5,3,3,4,4,2,3,14,6,0,19,Integração bancária,false,false,7,139.93,Windows,Chrome
ACC-10784,Mid-market,Varejo,Starter,false,7,7,1,1,7,3,1,5,9,6,0,31,Erro NF-e,false,false,7,45.31,Mac,Safari
ACC-10785,SMB,SaaS,Enterprise,false,7,6,3,1,1,1,2,2,13,7,1,21,Integração bancária,false,false,6,57.44,Mac,Chrome
ACC-10786,Enterprise,Serviços,Enterprise,false,11,2,2,4,7,1,2,2,8,4,1,20,Erro NF-e,false,true,8,72.55,Mac,Chrome
ACC-10787,Mid-market,Serviços,Starter,false,11,5,4,2,4,2,0,1,13,8,0,0,Integração bancária,false,false,0,61.96,Windows,Chrome
ACC-10788,SMB,Varejo,Starter,false,13,3,3,2,5,0,0,3,13,7,0,29,Bug de fatura,false,false,8,87.28,Windows,Chrome
ACC-10789,Mid-market,SaaS,Starter,true,22,5,2,3,3,2,2,2,4,7,1,42,Integração bancária,false,false,1,99.74,Linux,Chrome
ACC-10790,SMB,Varejo,Starter,false,15,5,2,2,2,4,0,2,8,6,2,41,Integração bancária,false,false,5,124.12,Windows,Edge
ACC-10791,Enterprise,Varejo,Starter,false,0,6,1,2,8,2,0,1,6,8,0,18,Dúvida de configuração,false,false,5,52.19,Windows,Safari
ACC-10792,SMB,Varejo,Starter,false,4,7,1,3,6,0,1,3,12,5,2,29,Erro NF-e,true,false,3,141.72,Windows,Chrome
ACC-10793,Mid-market,Varejo,Pro,false,11,6,1,1,2,0,0,0,10,4,0,16,Dúvida de configuração,false,false,10,160.44,Windows,Edge
ACC-10794,SMB,Varejo,Pro,false,3,4,1,2,4,1,0,3,10,7,0,39,Erro NF-e,true,false,7,133.69,Windows,Chrome
ACC-10795,SMB,Serviços,Starter,true,12,4,0,3,3,0,0,3,8,0,0,14,Erro NF-e,false,false,4,194.52,Windows,Firefox
ACC-10796,SMB,Varejo,Pro,true,3,4,4,1,5,2,0,2,10,5,5,26,Integração bancária,false,false,1,61.03,Windows,Chrome
ACC-10797,Mid-market,SaaS,Pro,true,9,1,3,4,2,2,1,1,7,2,3,30,Erro NF-e,false,false,9,30.44,Windows,Chrome
ACC-10798,SMB,SaaS,Enterprise,false,21,6,3,1,4,2,1,3,9,5,1,42,Bug de fatura,false,false,6,93.42,Windows,Chrome
ACC-10799,SMB,Varejo,Enterprise,false,6,5,1,3,2,1,1,1,4,3,0,23,Dúvida de configuração,false,false,1,92.58,Linux,Chrome
ACC-10800,SMB,Serviços,Pro,false,7,5,4,6,2,0,0,1,10,6,1,44,Dúvida de configuração,false,false,4,87.75,Mac,Firefox
ACC-10801,Mid-market,Serviços,Starter,true,14,4,0,3,7,2,1,2,11,7,0,35,Erro NF-e,false,false,8,66.42,Mac,Firefox
ACC-10802,Mid-market,Serviços,Pro,false,9,3,2,1,5,3,1,2,10,6,2,49,Erro NF-e,false,false,0,81.54,Windows,Chrome
ACC-10803,SMB,Varejo,Starter,false,9,9,2,0,3,3,0,1,8,3,0,17,Dúvida de configuração,false,false,8,123.95,Windows,Firefox
ACC-10804,SMB,Indústria,Starter,true,18,5,2,2,2,0,1,0,4,5,1,42,Integração bancária,false,false,7,146.34,Windows,Chrome
ACC-10805,SMB,Varejo,Enterprise,true,18,8,1,3,0,4,1,3,9,5,0,22,Suporte geral,false,false,0,179.05,Linux,Firefox
ACC-10806,Mid-market,Varejo,Starter,true,2,6,1,1,0,2,1,2,10,2,0,42,Integração bancária,false,false,3,82.24,Mac,Chrome
ACC-10807,SMB,Serviços,Enterprise,false,1,6,1,1,3,2,1,1,14,2,1,47,Erro NF-e,false,false,4,94.07,Windows,Chrome
ACC-10808,SMB,Serviços,Pro,true,5,5,1,6,6,4,1,1,11,7,0,34,Integração bancária,false,false,0,113.26,Mac,Firefox
ACC-10809,SMB,SaaS,Starter,false,19,0,0,1,0,0,2,3,9,6,1,11,Dúvida de configuração,false,false,3,44.32,Windows,Edge
ACC-10810,SMB,Serviços,Enterprise,true,22,4,2,5,3,4,1,1,9,5,0,18,Erro NF-e,false,false,4,140.28,Windows,Chrome
ACC-10811,Enterprise,Serviços,Starter,false,5,6,5,1,5,5,0,2,7,2,3,50,Bug de fatura,true,false,6,115.61,Windows,Safari
ACC-10812,Mid-market,Varejo,Pro,false,14,5,1,4,6,1,0,1,4,6,0,31,Integração bancária,false,false,3,114.95,Windows,Chrome
ACC-10813,SMB,Varejo,Starter,true,0,3,2,2,4,1,0,0,8,4,1,20,Bug de fatura,false,false,6,110.93,Mac,Chrome
ACC-10814,Enterprise,Indústria,Enterprise,true,11,5,4,3,4,1,2,1,5,6,0,27,Dúvida de configuração,false,false,2,153.34,Windows,Edge
ACC-10815,SMB,Serviços,Starter,false,5,5,1,4,3,4,0,2,15,6,1,60,Integração bancária,false,false,9,134.62,Mac,Chrome
ACC-10816,SMB,Serviços,Pro,false,15,1,2,4,2,1,3,3,9,9,0,34,Erro NF-e,false,false,3,105.15,Mac,Edge
ACC-10817,Enterprise,Indústria,Enterprise,false,7,5,2,4,3,1,1,1,11,7,1,21,Integração bancária,false,false,8,96.56,Windows,Chrome
ACC-10818,SMB,Varejo,Starter,false,21,6,0,3,4,2,0,0,13,4,0,11,Dúvida de configuração,true,false,9,100.81,Linux,Firefox
ACC-10819,SMB,Serviços,Starter,false,0,10,0,4,3,3,0,3,10,5,0,49,Integração bancária,true,false,1,119.37,Windows,Firefox
ACC-10820,Mid-market,Varejo,Starter,false,15,3,0,4,2,0,1,2,6,4,0,27,Integração bancária,true,false,2,108.92,Windows,Chrome
ACC-10821,SMB,Varejo,Starter,true,4,8,3,0,3,3,1,0,14,6,0,29,Erro NF-e,true,false,5,101.51,Windows,Chrome
ACC-10822,Mid-market,Serviços,Enterprise,false,6,5,0,1,5,0,1,0,10,6,3,46,Integração bancária,false,false,3,138.14,Linux,Edge
ACC-10823,SMB,Indústria,Starter,true,14,3,4,2,5,1,2,2,9,4,2,72,Suporte geral,false,false,1,104.18,Windows,Edge
ACC-10824,Mid-market,Varejo,Enterprise,false,14,5,3,1,5,5,2,3,13,10,0,51,Erro NF-e,false,false,6,85.08,Windows,Edge
ACC-10825,SMB,Varejo,Pro,false,22,2,3,2,3,0,0,1,12,4,0,17,Erro NF-e,false,false,9,28.04,Mac,Chrome
ACC-10826,SMB,Serviços,Starter,false,8,3,3,8,3,2,2,1,6,9,4,44,Integração bancária,false,false,4,221.64,Linux,Chrome
ACC-10827,SMB,Varejo,Pro,false,20,7,1,2,9,1,1,1,14,3,2,39,Suporte geral,false,false,0,119.95,Windows,Chrome
ACC-10828,SMB,Varejo,Starter,true,8,6,3,3,1,1,1,1,6,9,1,42,Erro NF-e,true,false,10,151.58,Windows,Chrome
ACC-10829,SMB,Serviços,Starter,true,6,6,1,1,2,2,0,1,6,5,2,32,Erro NF-e,false,false,5,137.10,Windows,Safari
ACC-10830,Mid-market,Serviços,Enterprise,true,1,3,1,6,8,1,1,1,12,6,2,42,Dúvida de configuração,false,false,9,109.23,Mac,Firefox
ACC-10831,Mid-market,SaaS,Pro,true,9,4,1,2,3,3,0,1,6,3,3,17,Bug de fatura,false,true,8,43.71,Windows,Edge
ACC-10832,Enterprise,Serviços,Starter,true,8,3,5,4,4,3,0,1,8,9,2,30,Erro NF-e,false,false,5,88.82,Windows,Edge
ACC-10833,SMB,Serviços,Enterprise,false,6,5,2,5,4,0,1,1,6,8,1,40,Dúvida de configuração,false,false,6,126.52,Windows,Chrome
ACC-10834,SMB,Varejo,Starter,false,17,3,0,4,3,2,2,2,8,3,2,19,Integração bancária,true,false,5,81.73,Mac,Chrome
ACC-10835,SMB,Indústria,Starter,true,4,4,1,7,3,3,0,0,9,5,0,35,Integração bancária,false,false,7,158.30,Linux,Safari
ACC-10836,Mid-market,Indústria,Starter,false,22,2,1,8,6,4,0,3,8,6,0,35,Suporte geral,true,false,1,153.30,Windows,Chrome
ACC-10837,SMB,SaaS,Starter,false,6,4,0,2,2,3,4,2,11,6,2,25,Integração bancária,false,false,1,72.99,Windows,Chrome
ACC-10838,SMB,Indústria,Starter,true,1,4,3,4,6,1,1,1,12,7,0,39,Integração bancária,false,false,3,53.07,Windows,Chrome
ACC-10839,Mid-market,Serviços,Starter,false,17,4,3,2,6,2,0,0,12,3,2,25,Dúvida de configuração,false,false,1,129.35,Linux,Edge
ACC-10840,Enterprise,SaaS,Starter,true,22,4,2,5,6,0,1,2,9,5,0,41,Dúvida de configuração,false,false,5,59.98,Linux,Chrome
ACC-10841,Mid-market,Serviços,Starter,false,19,3,2,6,7,0,0,1,8,8,0,31,Erro NF-e,false,false,3,106.33,Mac,Chrome
ACC-10842,SMB,Serviços,Pro,false,8,4,2,2,2,2,2,2,8,4,0,50,Integração bancária,false,false,4,120.14,Windows,Edge
ACC-10843,SMB,Indústria,Pro,false,8,3,0,2,4,3,0,3,10,7,2,16,Suporte geral,false,false,9,24.00,Windows,Chrome
ACC-10844,Mid-market,Varejo,Starter,true,2,5,0,1,9,0,3,2,12,3,1,34,Erro NF-e,false,false,3,82.22,Windows,Chrome
ACC-10845,Enterprise,Varejo,Starter,true,23,4,1,5,4,0,2,1,12,6,1,20,Bug de fatura,true,false,6,136.49,Mac,Edge
ACC-10846,Enterprise,Varejo,Starter,false,18,3,4,3,4,0,1,3,9,3,3,25,Integração bancária,false,false,3,106.70,Linux,Chrome
ACC-10847,Mid-market,Serviços,Starter,false,13,7,2,3,0,3,1,0,14,3,0,32,Integração bancária,false,false,6,137.52,Windows,Firefox
ACC-10848,SMB,Varejo,Pro,false,18,7,2,1,1,1,0,2,13,9,0,38,Dúvida de configuração,false,false,10,87.62,Windows,Chrome
ACC-10849,SMB,Serviços,Pro,false,9,9,2,3,2,2,1,2,4,4,2,0,Erro NF-e,false,false,9,68.75,Windows,Safari
ACC-10850,SMB,SaaS,Pro,true,13,5,3,7,2,3,2,2,12,5,0,28,Dúvida de configuração,false,false,5,179.38,Windows,Chrome
ACC-10851,Mid-market,Indústria,Starter,true,7,8,5,2,4,2,1,3,15,8,0,4,Integração bancária,false,false,2,193.86,Windows,Chrome
ACC-10852,Mid-market,Indústria,Starter,false,17,4,0,4,7,3,1,2,8,9,0,44,Integração bancária,false,false,4,74.57,Windows,Safari
ACC-10853,SMB,Serviços,Starter,false,19,4,0,2,5,2,0,1,17,6,0,0,Integração bancária,false,false,3,50.28,Windows,Edge
ACC-10854,Enterprise,Serviços,Pro,false,10,4,2,0,2,2,1,1,9,5,0,25,Erro NF-e,false,false,10,125.08,Windows,Chrome
ACC-10855,SMB,Varejo,Enterprise,true,3,9,3,2,7,2,3,3,6,2,1,52,Dúvida de configuração,false,false,0,54.25,Windows,Edge
ACC-10856,SMB,Varejo,Pro,false,3,2,2,2,3,0,1,2,10,9,0,30,Erro NF-e,false,false,5,31.35,Windows,Chrome
ACC-10857,Mid-market,Serviços,Enterprise,false,18,6,1,1,4,2,1,3,8,6,0,43,Bug de fatura,false,false,3,117.39,Mac,Edge
ACC-10858,Mid-market,SaaS,Pro,false,18,3,1,3,4,0,1,5,12,6,1,26,Erro NF-e,false,false,0,106.77,Windows,Chrome
ACC-10859,SMB,Serviços,Enterprise,false,10,7,4,1,6,4,0,1,10,7,1,33,Bug de fatura,false,false,3,106.25,Windows,Chrome
ACC-10860,SMB,SaaS,Starter,true,19,1,3,4,6,1,1,2,10,4,1,42,Erro NF-e,true,false,2,17.16,Windows,Chrome
ACC-10861,SMB,Varejo,Starter,true,2,10,2,3,4,2,1,0,10,2,1,24,Erro NF-e,true,false,6,202.08,Windows,Chrome
ACC-10862,SMB,Varejo,Starter,false,3,4,3,4,4,3,0,3,14,2,0,12,Suporte geral,false,false,9,66.66,Windows,Edge
ACC-10863,SMB,Varejo,Enterprise,false,10,5,1,0,5,0,0,4,9,3,1,35,Suporte geral,true,false,4,71.70,Linux,Chrome
ACC-10864,SMB,Varejo,Starter,true,2,7,1,0,5,3,1,1,13,6,0,17,Integração bancária,false,false,7,55.64,Mac,Firefox
ACC-10865,Enterprise,Indústria,Starter,false,16,3,3,4,4,1,1,1,5,4,1,29,Integração bancária,false,false,9,52.47,Windows,Chrome
ACC-10866,Mid-market,Varejo,Pro,false,15,3,0,3,2,3,2,2,8,5,1,18,Integração bancária,false,false,6,62.23,Windows,Firefox
ACC-10867,SMB,SaaS,Pro,false,12,2,3,5,4,5,1,3,8,15,0,38,Erro NF-e,false,false,9,115.41,Mac,Firefox
ACC-10868,Mid-market,Serviços,Enterprise,false,11,6,0,1,10,3,0,2,13,4,2,33,Dúvida de configuração,false,false,4,171.61,Windows,Chrome
ACC-10869,Mid-market,Serviços,Enterprise,false,19,8,1,1,3,2,1,1,13,6,0,51,Bug de fatura,false,false,0,118.70,Windows,Firefox
ACC-10870,SMB,Serviços,Pro,true,17,1,0,2,3,2,3,2,9,7,2,39,Suporte geral,false,false,7,126.01,Windows,Firefox
ACC-10871,Enterprise,SaaS,Starter,true,20,6,3,5,6,0,0,1,8,4,1,27,Erro NF-e,false,false,6,101.66,Windows,Firefox
ACC-10872,SMB,Serviços,Pro,true,17,5,0,1,3,1,2,1,11,6,1,29,Bug de fatura,false,false,7,197.89,Windows,Chrome
ACC-10873,SMB,SaaS,Starter,false,23,2,1,1,4,2,1,1,11,2,0,18,Suporte geral,false,false,10,87.75,Windows,Firefox
ACC-10874,SMB,Serviços,Starter,true,15,5,0,2,7,0,1,3,11,9,0,47,Erro NF-e,true,false,0,170.76,Windows,Firefox
ACC-10875,Mid-market,Serviços,Starter,false,20,4,3,1,7,3,1,3,12,5,0,49,Dúvida de configuração,false,false,3,78.88,Windows,Chrome
ACC-10876,SMB,SaaS,Enterprise,false,9,3,3,1,7,1,0,3,6,1,1,27,Integração bancária,true,false,5,33.50,Mac,Chrome
ACC-10877,SMB,SaaS,Enterprise,false,2,7,2,2,3,1,0,1,10,8,2,25,Erro NF-e,true,false,5,86.57,Windows,Chrome
ACC-10878,Mid-market,Varejo,Starter,true,7,3,3,6,4,2,0,2,7,6,0,25,Erro NF-e,false,false,5,129.21,Windows,Chrome
ACC-10879,SMB,Varejo,Enterprise,false,11,7,2,3,3,4,0,0,11,7,0,41,Integração bancária,false,false,9,97.38,Windows,Chrome
ACC-10880,SMB,Varejo,Starter,false,9,6,0,4,6,2,3,2,12,7,3,60,Suporte geral,false,false,5,47.45,Windows,Chrome
ACC-10881,SMB,Serviços,Enterprise,true,23,3,4,3,6,3,3,2,13,5,0,20,Suporte geral,false,false,6,89.34,Mac,Safari
ACC-10882,SMB,Varejo,Starter,true,14,6,4,1,2,2,1,0,11,7,1,37,Erro NF-e,false,false,5,148.38,Mac,Safari
ACC-10883,SMB,Varejo,Starter,true,13,6,2,5,6,3,0,2,13,7,1,17,Suporte geral,true,false,6,122.99,Windows,Chrome
ACC-10884,Mid-market,Indústria,Starter,true,11,7,4,2,2,2,0,0,12,3,1,23,Dúvida de configuração,false,false,4,31.99,Mac,Firefox
ACC-10885,Mid-market,Varejo,Starter,true,0,6,1,4,5,1,1,2,11,9,1,40,Suporte geral,true,false,9,173.15,Windows,Safari
ACC-10886,Mid-market,Serviços,Starter,true,5,0,2,1,5,3,0,2,9,10,0,37,Erro NF-e,false,false,7,80.85,Linux,Firefox
ACC-10887,SMB,Varejo,Enterprise,true,2,8,1,4,3,1,1,1,5,4,1,30,Bug de fatura,false,false,0,49.87,Windows,Firefox
ACC-10888,SMB,Serviços,Starter,true,13,8,3,5,5,2,0,0,7,2,1,25,Integração bancária,false,false,9,131.60,Windows,Chrome
ACC-10889,SMB,SaaS,Starter,false,2,8,2,5,7,2,1,3,12,2,1,41,Erro NF-e,false,false,2,173.82,Windows,Chrome
ACC-10890,SMB,Varejo,Starter,false,16,4,2,4,4,2,2,2,11,4,0,0,Erro NF-e,false,false,9,182.83,Windows,Firefox
ACC-10891,Mid-market,SaaS,Enterprise,true,0,4,2,3,5,3,1,3,9,1,0,17,Dúvida de configuração,false,false,5,94.12,Mac,Firefox
ACC-10892,Mid-market,SaaS,Starter,false,8,12,2,6,5,4,1,1,7,7,0,29,Suporte geral,false,false,7,54.80,Linux,Chrome
ACC-10893,Mid-market,Varejo,Pro,false,18,2,3,2,5,6,1,2,7,6,0,32,Integração bancária,false,false,8,60.06,Windows,Chrome
ACC-10894,Enterprise,Varejo,Starter,false,0,3,0,3,2,0,0,5,7,6,1,15,Integração bancária,false,false,0,146.14,Mac,Edge
ACC-10895,SMB,SaaS,Enterprise,false,14,6,0,2,2,1,2,1,7,4,1,35,Erro NF-e,false,false,1,123.50,Windows,Safari
ACC-10896,Mid-market,Varejo,Pro,false,15,4,1,3,6,0,1,3,6,3,2,24,Integração bancária,false,true,1,60.19,Windows,Chrome
ACC-10897,SMB,Varejo,Starter,false,17,2,0,5,5,3,1,3,8,2,1,44,Integração bancária,false,false,9,61.59,Windows,Firefox
ACC-10898,SMB,Varejo,Starter,true,11,2,2,2,3,3,1,2,9,5,3,37,Erro NF-e,false,false,4,109.53,Windows,Chrome
ACC-10899,Mid-market,Serviços,Enterprise,true,5,5,0,2,5,5,1,2,4,6,0,43,Bug de fatura,false,false,5,98.27,Windows,Chrome
ACC-10900,Mid-market,Serviços,Enterprise,false,13,3,1,1,4,3,1,3,6,6,1,34,Integração bancária,false,false,3,162.79,Windows,Firefox
ACC-10901,SMB,Varejo,Pro,false,0,3,2,3,9,3,0,3,11,4,1,45,Bug de fatura,false,false,4,140.82,Windows,Chrome
ACC-10902,SMB,Varejo,Starter,false,10,2,2,3,4,2,0,3,7,8,1,24,Suporte geral,false,false,3,171.78,Mac,Chrome
ACC-10903,SMB,Serviços,Pro,false,8,4,1,2,4,6,1,2,17,4,1,48,Erro NF-e,false,false,4,120.69,Linux,Chrome
ACC-10904,SMB,Varejo,Starter,true,19,5,3,2,0,3,0,5,13,8,3,38,Dúvida de configuração,false,false,7,110.48,Windows,Chrome
ACC-10905,Mid-market,Varejo,Starter,true,12,4,3,0,4,2,1,1,8,9,0,37,Erro NF-e,false,false,6,64.87,Windows,Chrome
ACC-10906,SMB,Indústria,Pro,true,12,4,5,0,5,1,2,0,11,6,1,46,Suporte geral,true,false,6,160.83,Linux,Safari
ACC-10907,SMB,Varejo,Pro,false,21,6,3,2,3,5,1,3,10,7,0,4,Integração bancária,false,false,4,44.89,Windows,Firefox
ACC-10908,SMB,Serviços,Starter,false,8,8,1,2,2,2,2,5,9,5,0,36,Integração bancária,false,false,2,98.38,Windows,Safari
ACC-10909,SMB,Serviços,Pro,true,0,5,2,1,2,0,1,3,10,5,1,18,Erro NF-e,true,false,1,158.00,Windows,Edge
ACC-10910,Mid-market,SaaS,Starter,false,6,2,0,4,5,1,2,1,9,8,1,26,Dúvida de configuração,false,false,0,113.34,Windows,Safari
ACC-10911,Mid-market,Varejo,Enterprise,true,5,2,2,3,2,1,1,2,11,4,2,11,Integração bancária,false,false,7,124.47,Windows,Firefox
ACC-10912,Mid-market,Serviços,Enterprise,false,0,8,2,2,6,0,1,7,9,4,1,27,Integração bancária,false,false,0,79.36,Windows,Edge
ACC-10913,SMB,Varejo,Enterprise,false,6,5,0,3,3,1,2,6,14,4,0,14,Dúvida de configuração,false,false,0,112.34,Windows,Chrome
ACC-10914,Enterprise,SaaS,Pro,true,3,6,2,1,2,3,0,2,14,7,0,22,Erro NF-e,false,false,7,124.12,Windows,Chrome
ACC-10915,SMB,Serviços,Enterprise,false,20,6,3,3,2,3,2,2,12,3,1,37,Integração bancária,true,false,8,234.18,Windows,Safari
ACC-10916,SMB,Varejo,Enterprise,false,1,8,4,5,1,7,1,0,13,5,0,9,Dúvida de configuração,true,false,1,102.88,Windows,Chrome
ACC-10917,Mid-market,Varejo,Starter,false,17,12,6,3,6,6,0,1,14,4,1,10,Dúvida de configuração,false,false,4,51.52,Mac,Safari
ACC-10918,SMB,Serviços,Starter,true,1,8,1,4,3,2,0,0,9,6,0,5,Dúvida de configuração,false,false,1,50.35,Mac,Edge
